 -5.000000000000  -0.367210576660  -0.014697477280
 -4.760992044689  -0.407358596983  -0.024301390822
 -4.543669514644  -0.452246393154  -0.038949684035
 -4.345203866333  -0.501838963749  -0.060825746558
 -4.163237979706  -0.555311512919  -0.092696702428
 -3.995791873496  -0.610508151885  -0.137685152427
 -3.841190178534  -0.663391723789  -0.198595209272
 -3.698005728098  -0.707877309814  -0.276664717155
 -3.565015236049  -0.736649897094  -0.370015516230
 -3.441164145004  -0.743284023287  -0.472745638484
 -3.325538504876  -0.724912934498  -0.575839693818
 -3.217342294281  -0.683665494278  -0.669983888737
 -3.115878994173  -0.625671202360  -0.748626290897
 -3.020536511736  -0.558418951710  -0.809340572311
 -2.930774764759  -0.488344719869  -0.853145381668
 -2.846115394406  -0.419744256351  -0.882881319214
 -2.766133192526  -0.354854763037  -0.901782230508
 -2.690448919130  -0.294454495965  -0.912670954061
 -2.618723253941  -0.238490488069  -0.917686225164
 -2.550651678490  -0.186539378050  -0.918305802282
 -2.485960125885  -0.138086041799  -0.915484032553
 -2.424401267202  -0.092666849912  -0.909806603189
 -2.365751328399  -0.049928130987  -0.901623288769
 -2.309807351370  -0.009636910196  -0.891148848999
 -2.256384828503   0.028332719380  -0.878534015107
 -2.205315652619   0.064023887438  -0.863911947640
 -2.156446334319   0.097424104403  -0.847425766069
 -2.109636446899   0.128490924715  -0.829242031110
 -2.064757265656   0.157173766598  -0.809554237364
 -2.021690573801   0.183430791939  -0.788579653810
 -1.980327611670   0.207240586449  -0.766552226248
 -1.940568149552   0.228608955580  -0.743713684940
 -1.902319667506   0.247571526841  -0.720304459982
 -1.865496628016   0.264193052728  -0.696555501919
 -1.830019829479   0.278564366205  -0.672681656883
 -1.795815830203   0.290797885481  -0.648876875990
 -1.762816434136   0.301022434461  -0.625311260830
 -1.730958230719   0.309377977158  -0.602129761172
 -1.700182182343   0.316010689489  -0.579452237476
 -1.670433253758   0.321068632278  -0.557374562560
 -1.641660078548   0.324698157582  -0.535970444951
 -1.613814658400   0.327041080987  -0.515293693061
 -1.586852091486   0.328232584337  -0.495380689956
 -1.560730326711   0.328399771910  -0.476252902435
 -1.535409940994   0.327660782479  -0.457919298669
 -1.510853937118   0.326124354186  -0.440378592011
 -1.487027559951   0.323889743490  -0.423621263499
 -1.463898129120   0.321046909472  -0.407631341980
 -1.441434886465   0.317676887585  -0.392387939665
 -1.419608856739   0.313852290309  -0.377866553584
 -1.398392720261   0.309637884924  -0.364040151118
 -1.377760696323   0.305091210016  -0.350880061887
 -1.357688436322   0.300263202090  -0.338356699744
 -1.338152925666   0.295198811652  -0.326440138372
 -1.319132393636   0.289937594590  -0.315100562629
 -1.300606230466   0.284514269694  -0.304308615817
 -1.282554910961   0.278959236936  -0.294035660807
 -1.264959924069   0.273299054008  -0.284253970632
 -1.247803707874   0.267556870602  -0.274936861951
 -1.231069589522   0.261752821349  -0.266058782722
 -1.214741729653   0.255904379293  -0.257595363576
 -1.198805070955   0.250026672309  -0.249523440775
 -1.183245290471   0.244132765255  -0.241821057218
 -1.168048755365   0.238233910719  -0.234467446777
 -1.153202481843   0.232339771263  -0.227443006231
 -1.138694096971   0.226458615964  -0.220729258239
 -1.124511803161   0.220597493887  -0.214308808058
 -1.110644345106   0.214762386976  -0.208165296198
 -1.097080978963   0.208958344624  -0.202283348675
 -1.083811443627   0.203189601993  -0.196648526186
 -1.070825933903   0.197459683969  -0.191247273204
